pygame 2.5.1 (SDL 2.28.2, Python 3.7.13)
Hello from the pygame community. https://www.pygame.org/contribute.html
INFO: listening to server localhost:2000
Example of automatic vehicle control from client side.
waypoint: Location(x=-19.400000, y=243.600006, z=0.100000)
run_step waypoint loc: Location(x=6.534451, y=130.051559, z=0.000000)
run_step waypoint loc: Location(x=6.534451, y=130.051559, z=0.000000)
run_step waypoint loc: Location(x=6.534451, y=130.051559, z=0.000000)
run_step waypoint loc: Location(x=6.443934, y=128.090637, z=0.000000)
run_step waypoint loc: Location(x=6.443934, y=128.090637, z=0.000000)
run_step waypoint loc: Location(x=6.443934, y=128.090637, z=0.000000)
run_step waypoint loc: Location(x=6.443934, y=128.090637, z=0.000000)
run_step waypoint loc: Location(x=6.443934, y=128.090637, z=0.000000)
run_step waypoint loc: Location(x=6.443934, y=128.090637, z=0.000000)
run_step waypoint loc: Location(x=6.318371, y=125.030945, z=0.000000)
run_step waypoint loc: Location(x=6.318371, y=125.030945, z=0.000000)
run_step waypoint loc: Location(x=6.318371, y=125.030945, z=0.000000)
run_step waypoint loc: Location(x=6.318371, y=125.030945, z=0.000000)
run_step waypoint loc: Location(x=6.318371, y=125.030945, z=0.000000)
run_step waypoint loc: Location(x=6.318371, y=125.030945, z=0.000000)
run_step waypoint loc: Location(x=6.318371, y=125.030945, z=0.000000)
run_step waypoint loc: Location(x=6.247922, y=123.069214, z=0.000000)
run_step waypoint loc: Location(x=6.247922, y=123.069214, z=0.000000)
run_step waypoint loc: Location(x=6.247922, y=123.069214, z=0.000000)
run_step waypoint loc: Location(x=6.247922, y=123.069214, z=0.000000)
run_step waypoint loc: Location(x=6.247922, y=123.069214, z=0.000000)
run_step waypoint loc: Location(x=6.185320, y=121.107208, z=0.000000)
run_step waypoint loc: Location(x=6.185320, y=121.107208, z=0.000000)
run_step waypoint loc: Location(x=6.185320, y=121.107208, z=0.000000)
run_step waypoint loc: Location(x=6.185320, y=121.107208, z=0.000000)
run_step waypoint loc: Location(x=6.130566, y=119.144981, z=0.000000)
run_step waypoint loc: Location(x=6.130566, y=119.144981, z=0.000000)
run_step waypoint loc: Location(x=6.130566, y=119.144981, z=0.000000)
run_step waypoint loc: Location(x=6.130566, y=119.144981, z=0.000000)
run_step waypoint loc: Location(x=6.130566, y=119.144981, z=0.000000)
run_step waypoint loc: Location(x=6.083659, y=117.182533, z=0.000000)
run_step waypoint loc: Location(x=6.083659, y=117.182533, z=0.000000)
run_step waypoint loc: Location(x=6.083659, y=117.182533, z=0.000000)
run_step waypoint loc: Location(x=6.083659, y=117.182533, z=0.000000)
run_step waypoint loc: Location(x=6.083659, y=117.182533, z=0.000000)
run_step waypoint loc: Location(x=6.044600, y=115.219925, z=0.000000)
run_step waypoint loc: Location(x=6.044600, y=115.219925, z=0.000000)
run_step waypoint loc: Location(x=6.044600, y=115.219925, z=0.000000)
run_step waypoint loc: Location(x=6.044600, y=115.219925, z=0.000000)
run_step waypoint loc: Location(x=6.044600, y=115.219925, z=0.000000)
run_step waypoint loc: Location(x=6.013420, y=113.257179, z=0.000000)
run_step waypoint loc: Location(x=6.013420, y=113.257179, z=0.000000)
run_step waypoint loc: Location(x=6.013420, y=113.257179, z=0.000000)
run_step waypoint loc: Location(x=6.013420, y=113.257179, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.979786, y=110.150337, z=0.000000)
run_step waypoint loc: Location(x=5.962512, y=108.150414, z=0.000000)
run_step waypoint loc: Location(x=5.962512, y=108.150414, z=0.000000)
run_step waypoint loc: Location(x=5.962512, y=108.150414, z=0.000000)
run_step waypoint loc: Location(x=5.962512, y=108.150414, z=0.000000)
run_step waypoint loc: Location(x=5.962512, y=108.150414, z=0.000000)
run_step waypoint loc: Location(x=5.945239, y=106.150482, z=0.000000)
run_step waypoint loc: Location(x=5.945239, y=106.150482, z=0.000000)
run_step waypoint loc: Location(x=5.945239, y=106.150482, z=0.000000)
run_step waypoint loc: Location(x=5.945239, y=106.150482, z=0.000000)
run_step waypoint loc: Location(x=5.945239, y=106.150482, z=0.000000)
run_step waypoint loc: Location(x=5.927966, y=104.150558, z=0.000000)
run_step waypoint loc: Location(x=5.927966, y=104.150558, z=0.000000)
run_step waypoint loc: Location(x=5.927966, y=104.150558, z=0.000000)
run_step waypoint loc: Location(x=5.927966, y=104.150558, z=0.000000)
run_step waypoint loc: Location(x=5.927966, y=104.150558, z=0.000000)
run_step waypoint loc: Location(x=5.910692, y=102.150627, z=0.000000)
run_step waypoint loc: Location(x=5.910692, y=102.150627, z=0.000000)
run_step waypoint loc: Location(x=5.910692, y=102.150627, z=0.000000)
run_step waypoint loc: Location(x=5.910692, y=102.150627, z=0.000000)
run_step waypoint loc: Location(x=5.910692, y=102.150627, z=0.000000)
run_step waypoint loc: Location(x=5.893419, y=100.150703, z=0.000000)
run_step waypoint loc: Location(x=5.893419, y=100.150703, z=0.000000)
run_step waypoint loc: Location(x=5.893419, y=100.150703, z=0.000000)
run_step waypoint loc: Location(x=5.893419, y=100.150703, z=0.000000)
run_step waypoint loc: Location(x=5.876146, y=98.150780, z=0.000000)
run_step waypoint loc: Location(x=5.876146, y=98.150780, z=0.000000)
run_step waypoint loc: Location(x=5.876146, y=98.150780, z=0.000000)
run_step waypoint loc: Location(x=5.876146, y=98.150780, z=0.000000)
run_step waypoint loc: Location(x=5.876146, y=98.150780, z=0.000000)
run_step waypoint loc: Location(x=5.876146, y=98.150780, z=0.000000)
run_step waypoint loc: Location(x=5.858872, y=96.150856, z=0.000000)
run_step waypoint loc: Location(x=5.858872, y=96.150856, z=0.000000)
run_step waypoint loc: Location(x=5.858872, y=96.150856, z=0.000000)
run_step waypoint loc: Location(x=5.858872, y=96.150856, z=0.000000)
run_step waypoint loc: Location(x=5.841599, y=94.150932, z=0.000000)
run_step waypoint loc: Location(x=5.841599, y=94.150932, z=0.000000)
run_step waypoint loc: Location(x=5.841599, y=94.150932, z=0.000000)
run_step waypoint loc: Location(x=5.841599, y=94.150932, z=0.000000)
run_step waypoint loc: Location(x=5.841599, y=94.150932, z=0.000000)
run_step waypoint loc: Location(x=5.824326, y=92.151009, z=0.000000)
run_step waypoint loc: Location(x=5.824326, y=92.151009, z=0.000000)
run_step waypoint loc: Location(x=5.824326, y=92.151009, z=0.000000)
run_step waypoint loc: Location(x=5.824326, y=92.151009, z=0.000000)
run_step waypoint loc: Location(x=5.824326, y=92.151009, z=0.000000)
run_step waypoint loc: Location(x=5.807053, y=90.151085, z=0.000000)
run_step waypoint loc: Location(x=5.807053, y=90.151085, z=0.000000)
run_step waypoint loc: Location(x=5.807053, y=90.151085, z=0.000000)
run_step waypoint loc: Location(x=5.807053, y=90.151085, z=0.000000)
run_step waypoint loc: Location(x=5.807053, y=90.151085, z=0.000000)
run_step waypoint loc: Location(x=5.789779, y=88.151154, z=0.000000)
run_step waypoint loc: Location(x=5.789779, y=88.151154, z=0.000000)
run_step waypoint loc: Location(x=5.789779, y=88.151154, z=0.000000)
run_step waypoint loc: Location(x=5.789779, y=88.151154, z=0.000000)
run_step waypoint loc: Location(x=5.789779, y=88.151154, z=0.000000)
run_step waypoint loc: Location(x=5.772506, y=86.151230, z=0.000000)
run_step waypoint loc: Location(x=5.772506, y=86.151230, z=0.000000)
run_step waypoint loc: Location(x=5.772506, y=86.151230, z=0.000000)
run_step waypoint loc: Location(x=5.772506, y=86.151230, z=0.000000)
run_step waypoint loc: Location(x=5.772506, y=86.151230, z=0.000000)
run_step waypoint loc: Location(x=5.755232, y=84.151306, z=0.000000)
run_step waypoint loc: Location(x=5.755232, y=84.151306, z=0.000000)
run_step waypoint loc: Location(x=5.755232, y=84.151306, z=0.000000)
run_step waypoint loc: Location(x=5.755232, y=84.151306, z=0.000000)
run_step waypoint loc: Location(x=5.755232, y=84.151306, z=0.000000)
run_step waypoint loc: Location(x=5.737959, y=82.151375, z=0.000000)
run_step waypoint loc: Location(x=5.737959, y=82.151375, z=0.000000)
run_step waypoint loc: Location(x=5.737959, y=82.151375, z=0.000000)
run_step waypoint loc: Location(x=5.737959, y=82.151375, z=0.000000)
run_step waypoint loc: Location(x=5.720686, y=80.151451, z=0.000000)
run_step waypoint loc: Location(x=5.720686, y=80.151451, z=0.000000)
run_step waypoint loc: Location(x=5.720686, y=80.151451, z=0.000000)
run_step waypoint loc: Location(x=5.720686, y=80.151451, z=0.000000)
run_step waypoint loc: Location(x=5.720686, y=80.151451, z=0.000000)
run_step waypoint loc: Location(x=5.703413, y=78.151527, z=0.000000)
run_step waypoint loc: Location(x=5.703413, y=78.151527, z=0.000000)
run_step waypoint loc: Location(x=5.703413, y=78.151527, z=0.000000)
run_step waypoint loc: Location(x=5.703413, y=78.151527, z=0.000000)
run_step waypoint loc: Location(x=5.703413, y=78.151527, z=0.000000)
run_step waypoint loc: Location(x=5.686139, y=76.151604, z=0.000000)
run_step waypoint loc: Location(x=5.686139, y=76.151604, z=0.000000)
run_step waypoint loc: Location(x=5.686139, y=76.151604, z=0.000000)
run_step waypoint loc: Location(x=5.686139, y=76.151604, z=0.000000)
run_step waypoint loc: Location(x=5.686139, y=76.151604, z=0.000000)
run_step waypoint loc: Location(x=5.668866, y=74.151680, z=0.000000)
run_step waypoint loc: Location(x=5.668866, y=74.151680, z=0.000000)
run_step waypoint loc: Location(x=5.668866, y=74.151680, z=0.000000)
Elapsed time: 00:01:42
